Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price PEN,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url
prod_01KWQ3F3M6YQBA11V0NS3AV76A,fu-plumonco-queen-cuadazul-alg,Funda Plumón Cuadros Azul,,"Nuestras fundas de plumón 100% algodón de 200 hilos brindan suavidad, frescura y confort para un descanso más cómodo cada noche. Gracias a su composición hipoalergénica y transpirable, ayudan a absorber la humedad, siendo ideales para usar durante todo el año. Además, cuentan con sujetadores internos que permiten fijar el plumón y evitar que se deslice dentro de la funda, siendo el complemento ideal para usar junto a los plumones MACH HOME.",published,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul.webp,,250,235,,,,,100% Algodón 200 Hilos,,,,,,TRUE,,variant_01KWQ3F3PQX1M0Z3MVK9566J3Z,Queen,24180303013,,FALSE,TRUE,,,,,,,,,229.9,,Tamaño,Queen,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul.webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(2).webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(3).webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(4).webp
prod_01KWQ3F3M6CY2XKWJ21DMXTKA1,fu-plumonco-king-cuadazul-alg,Funda Plumón Cuadros Azul,,"Nuestras fundas de plumón 100% algodón de 200 hilos brindan suavidad, frescura y confort para un descanso más cómodo cada noche. Gracias a su composición hipoalergénica y transpirable, ayudan a absorber la humedad, siendo ideales para usar durante todo el año. Además, cuentan con sujetadores internos que permiten fijar el plumón y evitar que se deslice dentro de la funda, siendo el complemento ideal para usar junto a los plumones MACH HOME.",published,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul.webp,,250,280,,,,,100% Algodón 200 Hilos,,,,,,TRUE,,variant_01KWQ3F3PQVZDKV3EPB4Q1JQZV,King,24180303014,,FALSE,TRUE,,,,,,,,,257.9,,Tamaño,King,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul.webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(2).webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(3).webp,https://bucket.mach-home.com/34%20Funda%20Plum%C3%B3n%20Cuadros%20Azul/Cuadros%20Azul%20(4).webp
prod_01KWQ3F3M6ENHAVWD43KXZB8GD,fu-plumonco-1-5plz-rayasclasicasbn-pes,Funda Plumón Rayas Clasicas,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,,230,170,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQGK88DVQPVGKBS6QF,1.5 plz,24190403011,,FALSE,TRUE,,,,,,,,,98.9,,Tamaño,1.5 plz,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(2).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(3).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(4).webp
prod_01KWQ3F3M695BFAG7J1WMH83SS,fu-plumonco-2plz-rayasclasicasbn-pes,Funda Plumón Rayas Clasicas,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,,230,200,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQP7Z33VZRY7W11RKE,2 plz,24190403012,,FALSE,TRUE,,,,,,,,,118.9,,Tamaño,2 plz,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(2).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(3).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(4).webp
prod_01KWQ3F3M6H6TY2ZR7KX9JXD68,fu-plumonco-queen-rayasclasicasbn-pes,Funda Plumón Rayas Clasicas,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,,250,235,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQCXN87SG78VR17B53,Queen,24190403013,,FALSE,TRUE,,,,,,,,,138.9,,Tamaño,Queen,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(2).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(3).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(4).webp
prod_01KWQ3F3M6RW0JSQDFEMPCP4VT,fu-plumonco-king-rayasclasicasbn-pes,Funda Plumón Rayas Clasicas,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,,250,280,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQ90BBQS0DH23R5YF8,King,24190403014,,FALSE,TRUE,,,,,,,,,158.9,,Tamaño,King,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N.webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(2).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(3).webp,https://bucket.mach-home.com/36%20Funda%20Plum%C3%B3n%20Rayas%20Clasicas%20BN/Rayas%20Clasicas%20B_N%20(4).webp
prod_01KWQ3F3M635ZK23VC3FNQ9E8W,fu-plumonco-1-5plz-vichyarcilla-pes,Funda Plumón Vichy Arcilla,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,,230,170,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQ1JC8XG73QAF10ZVA,1.5 plz,24200403011,,FALSE,TRUE,,,,,,,,,98.9,,Tamaño,1.5 plz,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(2).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(3).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(4).webp
prod_01KWQ3F3M6RB9HF0BFYE3S6DTS,fu-plumonco-2plz-vichyarcilla-pes,Funda Plumón Vichy Arcilla,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,,230,200,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQEW52D7MEHBZWXN6F,2 plz,24200403012,,FALSE,TRUE,,,,,,,,,118.9,,Tamaño,2 plz,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(2).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(3).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(4).webp
prod_01KWQ3F3M6RNMW9KMDKXR71D2F,fu-plumonco-queen-vichyarcilla-pes,Funda Plumón Vichy Arcilla,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,,250,235,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQ3AS5A1T29ZDW9KWE,Queen,24200403013,,FALSE,TRUE,,,,,,,,,138.9,,Tamaño,Queen,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(2).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(3).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(4).webp
prod_01KWQ3F3M62HXQTGGK3CQD4Q0S,fu-plumonco-king-vichyarcilla-pes,Funda Plumón Vichy Arcilla,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,,250,280,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQE194EWBJP31QXHFV,King,24200403014,,FALSE,TRUE,,,,,,,,,158.9,,Tamaño,King,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla.webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(2).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(3).webp,https://bucket.mach-home.com/35%20Funda%20Plum%C3%B3n%20Vichi%20Arcilla/Vichy%20Arcilla%20(4).webp
prod_01KWQ3F3M671H77C8W1YW4D7NR,fu-plumonco-1-5plz-vichimaritimo-pes,Funda Plumón Vichy Maritima,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,,230,170,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQFZTQC7JHTATFKFS9,1.5 plz,24180403011,,FALSE,TRUE,,,,,,,,,98.9,,Tamaño,1.5 plz,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(2).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(3).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(4).webp
prod_01KWQ3F3M682W4Q70AP6ZRQ7QS,fu-plumonco-2plz-vichimaritimo-pes,Funda Plumón Vichy Maritima,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,,230,200,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQVGWN4DBPRY4568V4,2 plz,24180403012,,FALSE,TRUE,,,,,,,,,118.9,,Tamaño,2 plz,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(2).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(3).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(4).webp
prod_01KWQ3F3M6JT1X9PCZBNCN8HXY,fu-plumonco-queen-vichimaritimo-pes,Funda Plumón Vichy Maritima,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,,250,235,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQVFW1HSRAMKB57CN9,Queen,24180403013,,FALSE,TRUE,,,,,,,,,138.9,,Tamaño,Queen,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(2).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(3).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(4).webp
prod_01KWQ3F3M6A0M33GX8PJ1VV8MP,fu-plumonco-king-vichimaritimo-pes,Funda Plumón Vichy Maritima,,"Nuestras fundas de plumón de microfibra destacan por su suavidad, ligereza y fácil mantenimiento, brindando una experiencia de descanso cómoda y acogedora. Su tejido resistente ayuda a conservar su apariencia lavado tras lavado, mientras que sus sujetadores internos permiten fijar el plumón y evitar desplazamientos dentro de la funda. Son el complemento ideal para usar junto a los plumones MACH HOME y disfrutar de una cama siempre ordenada y confortable.",published,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,,250,280,,,,,100% Microfibra,,,,,,TRUE,,variant_01KWQ3F3PQA761QVEV24SQPPBQ,King,24180403014,,FALSE,TRUE,,,,,,,,,158.9,,Tamaño,King,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo.webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(2).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(3).webp,https://bucket.mach-home.com/37%20Funda%20Plum%C3%B3n%20Vichi%20Maritimo/Vichy%20maritimo%20(4).webp
